id,laboratory_id,active_principle_id,"created_at","updated_at","nombre",cod_minsa,"concentracion","forma_farmaceutica","forma_farmaceutica_simp","presentacion"
13581,23,NULL,NULL,NULL,"LACTINESE",44962,"0.5 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13582,24,NULL,NULL,NULL,"ZITROBAC",42840,"500 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas"
13583,24,NULL,NULL,NULL,"LEVOZINE 750",43364,"750 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas"
13584,24,NULL,NULL,NULL,"MICOTERBIN",43962,"1%","Crema","CREMA","Caja Tubo x 20g"
13586,24,NULL,NULL,NULL,"SECNIZOL",44216,"2 g","Granulos para Solución Oral","GRANULOS","Caja Sobre x 2 g"
13588,24,NULL,NULL,NULL,"LIDOCAINA CLORHIDRATO",44561,"1%","Solución Inyectable","INYECTABLE","Caja Ampolla x 3.5 mL"
13590,24,NULL,NULL,NULL,"GASEOFLAT FRESA",44672,"100 mg/mL","Suspensión Oral","SUSPENSION","Caja Frasco x 15 mL"
13591,24,NULL,NULL,NULL,"GASEOFLAT ANIS",44673,"100 mg/mL","Suspensión Oral","SUSPENSION","Caja Frasco x 15mL"
13592,24,NULL,NULL,NULL,"CLEMBUFLEM DILAT",44674,"7.5 mg + 0.005 mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL"
13593,24,NULL,NULL,NULL,"CLEMBUFLEM DILAT",44683,"","Jarabe","SOLUCION","Caja Frasco x 120 mL"
13596,24,NULL,NULL,NULL,"UROPHARMA",44835,"100 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas"
13599,25,NULL,NULL,NULL,"IBUSOFT 400",44388,"400 mg","Tableta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13602,26,NULL,NULL,NULL,"AMPICILINA 1 g + SULBACTAM 0.5 g",43406,"1 g + 0.5 g","Polvo para Solución Inyectable","INYECTABLE","Caja Vial"
13605,26,NULL,NULL,NULL,"FENITOINA SODICA",44013,"100 mg/2mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13606,26,NULL,NULL,NULL,"OXITOCINA",44308,"10 UI/ mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL"
13607,26,NULL,NULL,NULL,"KETOROLACO",44586,"60 mg/ 2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13610,26,NULL,NULL,NULL,"LIDOCAINA CLORHIDRATO",44868,"2%","Gel","JALEA","Caja Tubo x 30 g"
13613,27,NULL,NULL,NULL,"SALES DE REHIDRATACION ORAL",42842,"2.5 g + 1.5 g + 2.9 g + 13.5 g","Polvo para Solución Oral","SOLUCION","Sobre x 20.5 g"
13614,27,NULL,NULL,NULL,"DEXTROSA",42861,"5%","Solución Inyectable","INYECTABLE","Frasco x 100 mL"
13616,27,NULL,NULL,NULL,"BENCILPENICILINA SODICA",42949,"1 000 000 UI","Polvo para Solución Inyectable","INYECTABLE","Caja Vial"
13617,27,NULL,NULL,NULL,"CEFOTAXIMA",42950,"1 g","Polvo para Solución Inyectable","INYECTABLE","Caja Vial"
13620,27,NULL,NULL,NULL,"DEXAMETASONA SODIO FOSFATO",43140,"4 mg/1 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL"
13627,27,NULL,NULL,NULL,"GENTAMICINA",43493,"80 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13628,27,NULL,NULL,NULL,"FLUMAZENIL",43495,"0.5 mg/5 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 5 mL"
13634,27,NULL,NULL,NULL,"CEFATRIAX",43679,"1g","Polvo para Solución Inyectable","INYECTABLE","Caja Vial"
13635,27,NULL,NULL,NULL,"FLUCONAZOL",43718,"100 mg/50 mL","Solución Inyectable","INYECTABLE","Caja Frasco x 50 mL"
13636,27,NULL,NULL,NULL,"CLORPROMAZINA",43742,"50 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13638,27,NULL,NULL,NULL,"BUDESONIDA",43822,"200 mcg/Dosis","Aerosol para Inhalación","AEROSOL","Frasco Envase Aerosol x 200 Dosis"
13639,27,NULL,NULL,NULL,"GENTAMICINAL",43838,"160 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13640,27,NULL,NULL,NULL,"DOPAMINA",43850,"40 mg/mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 5 mL"
13642,27,NULL,NULL,NULL,"CEFTRIAXONA",43969,"1 g","Polvo para Solución Inyectable","INYECTABLE","Caja vial"
13644,27,NULL,NULL,NULL,"CLORURO DE POTASIO",43974,"20%","Concentrado para Solución para Perfusión","INYECTABLE","Caja Ampolla x 10 mL"
13645,27,NULL,NULL,NULL,"SULFATO DE MAGNESIO",44011,"20%","Solución Inyectable","INYECTABLE","Caja Ampolla x 10 mL"
13648,27,NULL,NULL,NULL,"DEXAMETASONA SODIO FOSFATO",44329,"4 mg/ mL","Solución Inyectable","INYECTABLE","Caja ampolla x 1 mL"
13649,27,NULL,NULL,NULL,"FENOBARBITAL SODICO USP",44860,"200 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13653,28,NULL,NULL,NULL,"METOCLOPRAMIDA",42658,"10 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13654,28,NULL,NULL,NULL,"DROPERIDOL",42659,"5 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13656,28,NULL,NULL,NULL,"FLUCONAZOL",42661,"2 mg/mL","Solución Inyectable","INYECTABLE","Caja Bolsa x 100 mL"
13657,28,NULL,NULL,NULL,"FLUCONAZOL",42662,"2 mg/1 mL","Solución Inyectable","INYECTABLE","Caja Bolsa x 100 mL"
13660,28,NULL,NULL,NULL,"ATRACURIO BESILATO",42666,"25 mg/2.5 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2,5 mL"
13662,28,NULL,NULL,NULL,"DOPAMINA",42668,"200 mg/5 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 5 mL"
13664,28,NULL,NULL,NULL,"FLUMAZENIL",44002,"0,5 mg/ 5 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 5 mL"
13672,28,NULL,NULL,NULL,"ERGOMETRINA MALEATO",44491,"0.2 mg/mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL"
13673,29,NULL,NULL,NULL,"VALAXAM 320/5",42695,"5 mg + 320 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos"
13674,29,NULL,NULL,NULL,"VALAXAM D 160/10/25",42696,"10 mg + 25 mg + 160 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos"
13675,29,NULL,NULL,NULL,"NICOTEARS",42794,"","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco gotero x 20 mL"
13677,29,NULL,NULL,NULL,"EUROCOR D",43569,"2.5 mg + 6.25 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos"
13678,29,NULL,NULL,NULL,"EUROCOR-D",43570,"5 mg + 6.25 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos"
13679,29,NULL,NULL,NULL,"EVOCAZ CD",44376,"5 mg","Comprimido Dispersable","TABLETA","Caja Envase Blíster Comprimidos Dispersables"
13680,29,NULL,NULL,NULL,"EVOCAZ CD",44377,"10 mg","Comprimido Dispersable","TABLETA","Caja Envase Blíster Comprimidos Dispersables"
13681,29,NULL,NULL,NULL,"OLOF",44390,"0.20%","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco x 5 mL"
13682,29,NULL,NULL,NULL,"NOVOTEARS",44442,"0.12 mg + 3 mg + 1 mg","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco x 10 mL"
13683,29,NULL,NULL,NULL,"TRIOVAL",44631,"120 mg + 7.50 mg + 0.75 mg","Suspensión Oral","SUSPENSION","Caja Frasco Gotero x 15 mL"
13685,29,NULL,NULL,NULL,"CIPROVAL",44787,"0.30%","Ungüento Oftálmico","UNGUENTO OFTALMICO","Caja Tubo x 3.5 g"
13686,29,NULL,NULL,NULL,"OFTAFILM SP",44904,"0.40%","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco Gotero x 10 mL"
13687,29,NULL,NULL,NULL,"TRIO-VAL NF",45069,"500 mg + 5 mg + 2 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13688,30,NULL,NULL,NULL,"NOTIZOL B",42849,"","Crema","CREMA","Caja Tubo x 10 g"
13689,30,NULL,NULL,NULL,"ROSUCOL",43833,"20 mg","Comprimido Recubierto","TABLETA","Caja Envase Blister Comprimidos recubiertos"
13690,30,NULL,NULL,NULL,"ROSUCOL",43834,"10 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13691,30,NULL,NULL,NULL,"IXIUM",44507,"50 mg","Comprimido de liberación prolongada","TABLETA","Caja Envase Blíster Comprimidos de Liberación Prolongada"
13692,30,NULL,NULL,NULL,"AXONA",44733,"50mcg/ Dosis","Suspensión para Pulverización NasaL","SUSPENSION NASAL","Envase Aerosol x 120 Dosis"
13694,30,NULL,NULL,NULL,"INVICTUS",44735,"5 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13695,30,NULL,NULL,NULL,"INVICTUS",44736,"20 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13696,30,NULL,NULL,NULL,"ANEMIUS",44737,"50 mg/mL","Solución Oral","SOLUCION","Caja Frasco x 20 mL"
13697,30,NULL,NULL,NULL,"MOMETAX - N",44738,"50 mcg/Dosis","Suspensión para Pulverización NasaL","SUSPENSION NASAL","Envase Aerosol x 120 Dosis"
13698,30,NULL,NULL,NULL,"CORBIS 2,5",44770,"2,5 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13700,30,NULL,NULL,NULL,"CETRIXIN-D",45133,"5 mg + 30 mg/ mL","Solución Oral","SOLUCION","Caja Frasco Gotero x 15 mL"
13701,31,NULL,NULL,NULL,"AFLOXX",42706,"15 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13704,31,NULL,NULL,NULL,"BRONCOTOS NF",43321,"","Jarabe","SOLUCION","Caja Frasco x 60 mL"
13706,31,NULL,NULL,NULL,"SALVADORA",43696,"","Polvo para Solución Oral","SOLUCION","Caja Sobre x 20.5 g"
13707,31,NULL,NULL,NULL,"NASOLIN",43716,"","Solución Nasal","AEROSOL","Caja Frasco x 10 mL"
13709,31,NULL,NULL,NULL,"STRECTOCINA",43764,"100 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13715,33,NULL,NULL,NULL,"NISTAFEM",43380,"","Ovulo","OVULO","Caja Envase Tiras Ovulos"
13716,33,NULL,NULL,NULL,"ROXTIL B",43682,"1 % + 0.1 % + 0.05 %","Crema","CREMA","Tubo x 10 g"
13717,33,NULL,NULL,NULL,"XENILER",43758,"10 mg","Solución Oral","SOLUCION","Frasco gotero x 15 mL"
13718,33,NULL,NULL,NULL,"ROXTRIM BALSAMICO",43913,"200 mg + 40 mg + 50 mg/5 mL","Suspensión Oral","SUSPENSION","Frasco x 60 mL"
13721,33,NULL,NULL,NULL,"POSULEN",44908,"90 mg","Ovulo","OVULO","Caja Tira Óvulos"
13723,34,NULL,NULL,NULL,"ORABIOT BALSÁMICO",43032,"","Polvo para Suspensión Oral","SUSPENSION","Caja Frasco x 60 mL"
13725,34,NULL,NULL,NULL,"AMOXIORAL",43042,"500 mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas"
13726,34,NULL,NULL,NULL,"PEPTOGASTRIN NF",43302,"87.5 mg/5 mL","Suspensión Oral","SUSPENSION","Frasco x 150 mL"
13727,34,NULL,NULL,NULL,"AMOXIORAL",43462,"250 mg/ 5 mL","Jarabe","SOLUCION","Frasco x 60 mL"
13728,34,NULL,NULL,NULL,"GOTECINA",43463,"0.5 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13729,34,NULL,NULL,NULL,"AZIFAR",44313,"200 mg/ 5 mL","Polvo para Suspensión Oral","SUSPENSION","Caja Frasco x 30 mL"
13730,34,NULL,NULL,NULL,"FLUDYCISTEINA",44314,"100 mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL"
13731,34,NULL,NULL,NULL,"FLUDYCISTEINA",44315,"200 mg","Granulos para Solución Oral","GRANULOS","Caja Sobres x 5 g"
13734,34,NULL,NULL,NULL,"GRIPADYN",44613,"","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13735,34,NULL,NULL,NULL,"ATORVFAR",44617,"20 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13736,34,NULL,NULL,NULL,"ENATENSIL",44618,"20 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13737,34,NULL,NULL,NULL,"PRESICAPTIL",44698,"25 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13738,34,NULL,NULL,NULL,"DOLODYP",44699,"","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas"
13739,34,NULL,NULL,NULL,"GEMFIBROLIP",44701,"600 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13740,34,NULL,NULL,NULL,"LACTUFAR",44702,"3.3 g/5 mL","Solución Oral","SOLUCION","Frasco x 180 mL"
13743,34,NULL,NULL,NULL,"LOSAPRESAN",44829,"50 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas"
13744,34,NULL,NULL,NULL,"AMLODIPRESS",44830,"10 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13745,34,NULL,NULL,NULL,"LOWCOL",44831,"20 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas"
13746,34,NULL,NULL,NULL,"ALERFREE C",44832,"10 mg","Cápsula Blanda","CAPSULA","Caja Envase Blíster Cápsulas Blandas"
13747,34,NULL,NULL,NULL,"DOLODIC RETARD",44833,"100 mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blíster Tabletas de Liberación Prolongada"
13748,34,NULL,NULL,NULL,"MEDIBETA",44834,"0.05%","Crema","CREMA","Caja Tubo x 20 g"
13749,34,NULL,NULL,NULL,"DESLORAMINA",44945,"2.5 mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 150 mL"
13750,34,NULL,NULL,NULL,"MIGRAPAC",44947,"","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13751,34,NULL,NULL,NULL,"ANTIPRED",44948,"20 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13752,34,NULL,NULL,NULL,"METROFLAXYL",44949,"500 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13754,34,NULL,NULL,NULL,"AEROLISIN SABOR A ANIS",45181,"80 mg/mL","Suspensión Oral","SUSPENSION","Frasco Gotero x 15 mL"
13755,34,NULL,NULL,NULL,"CARBAGRETOL",45182,"200 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13756,34,NULL,NULL,NULL,"GAPETINA",45183,"300 mg","Cápsula","CAPSULA","Caja Envase Blister Capsulas"
13757,34,NULL,NULL,NULL,"LEVOBACT",45184,"500 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13758,34,NULL,NULL,NULL,"MICROASS",45185,"100 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13759,34,NULL,NULL,NULL,"ETORCOX",45188,"120 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13760,34,NULL,NULL,NULL,"ETORCOX",45191,"90 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13761,35,NULL,NULL,NULL,"MULCEROL",44187,"40 mg","Tableta de Liberación Retardada","TABLETA","Caja Envase Blíster Tabletas de Liberación Retardada"
13762,35,NULL,NULL,NULL,"ANAXICAM®",44445,"15 mg","Tableta","TABLETA","Caja Folio Tabletas"
13763,35,NULL,NULL,NULL,"FEDIRAL",44642,"30 mg","Cápsula de Liberación Prolongada","CAPSULA","Caja Envase Blíster Cápsulas de Liberación Prolongada"
13764,35,NULL,NULL,NULL,"DI-PROFEKET®",45092,"150 mg","Cápsula de Liberación Prolongada","CAPSULA","Caja Envase Blíster Cápsula de Liberación Prolongada"
13765,35,NULL,NULL,NULL,"SULIFTOP",45149,"3 mg/ 3 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 3 mL"
13767,35,NULL,NULL,NULL,"TSEPROS® M",45155,"2 mg + 500 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13768,35,NULL,NULL,NULL,"IMITIM",45156,"400 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13769,35,NULL,NULL,NULL,"IMITIM",45157,"100 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13770,35,NULL,NULL,NULL,"LETIVCE",45159,"1000 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13771,35,NULL,NULL,NULL,"PROFEKET",45160,"2.50%","Gel","JALEA","Caja Tubo x 30 g"
13772,35,NULL,NULL,NULL,"NIMOCITAN®-K",45161,"1080 mg","Tableta de Liberación Prolongada","TABLETA","Frasco Tabletas"
13773,35,NULL,NULL,NULL,"IRBESEL HC",45162,"300 mg + 25 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas"
13774,35,NULL,NULL,NULL,"CILASIMIN",45163,"0.5 g + 0.5 g","Polvo para Solución Inyectable","INYECTABLE","Caja Vial"
13775,36,NULL,NULL,NULL,"GAMALATE NF",42682,"","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas"
13776,36,NULL,NULL,NULL,"FLAMAMED",42683,"100 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13777,36,NULL,NULL,NULL,"LOMEQUIN",42684,"0.5 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13778,36,NULL,NULL,NULL,"FLATUMED ANIS",42686,"80 mg/mL","Suspensión Oral","SUSPENSION","Caja Frasco x 15mL"
13779,36,NULL,NULL,NULL,"FLATUMED FRESA",42687,"80 mg/mL","Suspensión Oral","SUSPENSION","Caja Frasco x 15mL"
13780,36,NULL,NULL,NULL,"GRAVIMED",42701,"15 mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL"
13781,36,NULL,NULL,NULL,"PEITEL",42823,"0.25%","Crema","CREMA","Caja Tubo x 30 g"
13782,36,NULL,NULL,NULL,"SUTRILNEO",42824,"10 mg","Comprimido de liberación prolongada","TABLETA","Caja Envase Blíster Comprimidos"
13783,36,NULL,NULL,NULL,"HADENSA",42935,"0.2 mg + 4 mg + 50 mg","Supositorio","SUPOSITORIO","Caja Folio Supositorios"
13784,36,NULL,NULL,NULL,"SUTRILNEO",43050,"5 mg","Comprimido de liberación prolongada","TABLETA","Caja Envase Blíster Comprimidos"
13785,36,NULL,NULL,NULL,"ANGINOVAG",43726,"","Aerosol para Inhalación","AEROSOL","Frasco x 10 mL"
13786,36,NULL,NULL,NULL,"PHARAMOL",43793,"100 mg/mL","Solución Oral","SOLUCION","Caja Frasco gotero x 15 mL"
13787,36,NULL,NULL,NULL,"LAGRIMAS AR",43939,"","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco x 15 mL"
13788,36,NULL,NULL,NULL,"NÚCLEO CMP FORTE",43959,"","Solución Inyectable","INYECTABLE","Caja Vial + Ampolla Solvente x 2 mL"
13789,36,NULL,NULL,NULL,"TRIDENOVAG NF",44055,"0.05 g + 1 g + 0.1 g","Crema","CREMA","Caja Tubo x 15g"
13790,36,NULL,NULL,NULL,"TOBRACOMP",44056,"3 mg + 1 mg + 0.25 mg","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco Gotero x 5mL"
13791,36,NULL,NULL,NULL,"HELOPANZYM NF",44057,"100 mg + 40 mg + 10 mg","Cápsula","CAPSULA","Caja Envase Blister Capsulas"
13793,36,NULL,NULL,NULL,"BIDIMEFOR",44061,"500 mg/2,5 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13794,36,NULL,NULL,NULL,"QUALITEARS PLUS",44181,"","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco x 15 mL"
13795,36,NULL,NULL,NULL,"ANEURIN 5000",44182,"100 mg + 100 mg + 5 mg","Solución Inyectable","INYECTABLE","Caja Ampolla x 3mL y Accesorio"
13796,36,NULL,NULL,NULL,"FLAGIMED",44183,"500 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas"
13797,36,NULL,NULL,NULL,"NOTIMED",44303,"","Crema","CREMA","Caja Tubo x 10 g"
13798,36,NULL,NULL,NULL,"SANAGESE",44304,"60 mg/ 2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2 mL"
13799,36,NULL,NULL,NULL,"ANEURIN FORTE NF",44305,"100 mg + 200 mg + 1 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13800,36,NULL,NULL,NULL,"CIPROFTA",44307,"0,3 %","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco Gotero x 5 mL"
13801,36,NULL,NULL,NULL,"CLOCORT",44391,"1 mg + 5 mg","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco x 5 mL"
13805,36,NULL,NULL,NULL,"AMIKAMED",44578,"500 mg/2 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 2mL"
13810,36,NULL,NULL,NULL,"VENOSAN",44749,"500 mg","Cápsula","CAPSULA","Caja Envase Blister Capsulas"
13812,36,NULL,NULL,NULL,"CLOCORT - H NF",44943,"","Ungüento Oftálmico","UNGUENTO OFTALMICO","Caja Tubo x 3 g"
13813,36,NULL,NULL,NULL,"SANARUB",44944,"","Pomada","UNGUENTO","Pote x 100 g"
13815,36,NULL,NULL,NULL,"SOMAZINA",45078,"500 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos"
13816,36,NULL,NULL,NULL,"SOMAZINA",45079,"500 mg/4 mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 4 mL"
13819,37,NULL,NULL,NULL,"IRBELAB DUO 300",42730,"300 mg + 12,5 mg","Tableta","TABLETA","Caja Envase Folio Tabletas"
13820,37,NULL,NULL,NULL,"IRBELAB DUO 150",42734,"150 mg + 12,5 mg","Tableta","TABLETA","Caja Envase Folio Tabletas"
13822,37,NULL,NULL,NULL,"VENTILAIR 5",43680,"5 mg","Tableta Masticable","TABLETA","Caja Envase Folio Tabletas"
13823,37,NULL,NULL,NULL,"VENTILAIR 4",43681,"4 mg","Tableta Masticable","TABLETA","Caja Envase Folio Tabletas"
13825,37,NULL,NULL,NULL,"IRBESARTAN",43778,"300 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13826,37,NULL,NULL,NULL,"NEUGAB 300",44092,"300 mg","Cápsula","CAPSULA","Caja Envase Blister Capsulas"
13828,37,NULL,NULL,NULL,"FLOXALAB",44094,"500 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13832,37,NULL,NULL,NULL,"LORALAB-D",45003,"10 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13833,37,NULL,NULL,NULL,"BRONCOLYN-E",45063,"100 mg + 5 mg/5 mL","Solución Oral","SOLUCION","Frasco x 120 mL"
13834,37,NULL,NULL,NULL,"ASMEXX 5",45080,"5 mg","Tableta Masticable","TABLETA","Caja Folio Tabletas Masticables"
13837,37,NULL,NULL,NULL,"ZINMUKOL",45132,"7.5 mg + 2 mg","Jarabe","SOLUCION","Caja Frasco x 120 mL"
13838,37,NULL,NULL,NULL,"MIOALIV",45148,"300 mg + 250 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13839,37,NULL,NULL,NULL,"DOBEXILAB 500",45158,"500 mg","Cápsula","CAPSULA","Caja Envase Blister Capsulas"
13840,37,NULL,NULL,NULL,"CLINDAMICINA",45167,"300 mg","Cápsula","CAPSULA","Caja Envase Blíster Cápsula"
13841,38,NULL,NULL,NULL,"ONTRONA",42828,"8 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13842,38,NULL,NULL,NULL,"SULCONAR",42851,"250 mg + 25 mg","Tableta","TABLETA","Caja Envase Blister Cápsulas"
13845,38,NULL,NULL,NULL,"MINOXIDIL",42865,"2%","Solución","SOLUCION","Caja Frasco x 100 mL"
13846,38,NULL,NULL,NULL,"LISOLAC",42888,"35 mg/mL","Solución Oral","SOLUCION","Caja Frasco gotero x 20 mL"
13849,38,NULL,NULL,NULL,"HALOPERIDOL",43497,"10 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13851,38,NULL,NULL,NULL,"ERGICO",43727,"2.5 mg/5 mL","Solución Oral","SOLUCION","Caja Frasco x 60 mL"
13857,38,NULL,NULL,NULL,"SEFSON T",43837,"","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco gotero x 30 mL"
13860,38,NULL,NULL,NULL,"SELENE",44027,"0,035 mg + 2,0 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos"
13863,38,NULL,NULL,NULL,"WARFARINA SODICA",44063,"5 mg","Tableta","TABLETA","Caja Envase Blister Tabletas"
13868,38,NULL,NULL,NULL,"GALANTINA",45057,"8 mg","Cápsula de Liberación Prolongada","CAPSULA","Caja Envase Blíster Cápsulas de Liberación Prolongada"
13870,38,NULL,NULL,NULL,"GALANTINA",45059,"16 mg","Cápsula de Liberación Prolongada","CAPSULA","Caja Envase Blíster Cápsulas de Liberación Prolongada"
13871,38,NULL,NULL,NULL,"DARUNA",45104,"300 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13872,39,NULL,NULL,NULL,"NISOPLUS",43878,"50 mg","Tableta","TABLETA","Caja Envase Blister Tableta"
13873,39,NULL,NULL,NULL,"PANALER",44345,"","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta"
13874,39,NULL,NULL,NULL,"DEXAPLUS®",44354,"4 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas"
13876,40,NULL,NULL,NULL,"SCHERIPROCT",44006,"","Pomada Rectal","UNGUENTO","Caja Tubo x 30 g + Accesorio"
13879,40,NULL,NULL,NULL,"GYNOCANESTEN®",44990,"1%","Crema Vaginal","CREMA","Caja Tubo x 50 g + Accesorio"
13880,41,NULL,NULL,NULL,"MICOSAN COMPUESTO",43526,"1 g + 0.10 g + 0.050 g","Crema","CREMA","Caja Tubo x 5 g"
13881,41,NULL,NULL,NULL,"SULFA 12",44804,"200 mg + 40 mg/5 mL","Suspensión Oral","SUSPENSION","Caja Frasco x 60 mL"
13884,41,NULL,NULL,NULL,"TERALGEX",44807,"120 mg/ 5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL"
13885,41,NULL,NULL,NULL,"ENTEROL",44929,"50 mg/ 5 ml","Suspensión Oral","SUSPENSION","Caja Frasco x 120 mL + Accesorio"
13886,41,NULL,NULL,NULL,"CIPRO-PLIX",45237,"500 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13890,42,NULL,NULL,NULL,"ATOVAR",44236,"40 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas"
13891,42,NULL,NULL,NULL,"E-FASS",44262,"16 g + 6 g/100 mL","Solución Rectal","ENEMA","Caja Frasco x 250 mL"
